#{"t_start": 1727524353.952538, "env_id": "BipedalWalker-v3"}
r,l,t
-102.230979,194,1691.996396
-102.772597,157,1692.060165
-101.71613,213,1692.135451
-100.539838,140,1692.183074
-117.91323,174,1692.240298
-101.44469,176,1692.297588
-101.038014,133,1692.340958
-101.301684,183,1692.398432
-100.717939,181,1692.452476
-101.588814,154,1692.497972
-115.859949,111,1692.817044
-113.268958,666,1693.060344
-101.235951,174,1693.121885
-105.657552,292,1693.217504
-116.650477,130,1693.259691
-102.858333,156,1693.30839
-101.255839,175,1693.361939
-102.35797,124,1693.39967
-101.8513,180,1693.452802
-101.587738,142,1693.826945
-101.745339,156,1693.885933
-102.626283,139,1693.938386
-101.487181,163,1694.000253
-102.176431,102,1694.040981
-127.549248,1242,1694.44317
-101.166706,123,1694.480855
-102.790932,251,1694.90716
-101.704625,152,1694.982076
-103.280626,144,1695.042014
-116.99415,147,1695.101323
-102.550631,137,1695.160531
-102.048469,142,1695.222082
-104.828391,275,1695.322168
-101.861704,126,1695.365598
-119.790934,203,1695.432023
-102.269917,207,1695.498197
-103.127971,122,1695.537065
-101.212806,180,1695.591449
-104.307176,250,1695.974798
-102.833066,191,1696.053862
-101.437435,148,1696.110841
-101.411377,153,1696.169228
-103.771062,119,1696.211771
-100.98268,171,1696.271379
-102.724696,178,1696.330342
-100.962268,126,1696.371765
-101.743317,138,1696.415714
-101.684407,146,1696.462551
-101.159967,158,1696.510674
-103.14432,109,1696.543942
-102.240388,148,1696.587495
-101.238334,144,1696.920593
-101.48875,168,1696.983977
-101.135118,155,1697.041959
-101.348542,140,1697.095597
-101.130514,156,1697.153747
-116.799843,125,1697.199002
-106.060619,339,1697.315108
-114.562447,107,1697.351626
-102.494079,161,1697.402437
-102.881371,114,1697.439037
-121.884945,176,1697.492614
-116.516644,173,1697.544652
-118.649469,178,1697.882727
-101.816889,164,1697.943648
-101.293699,152,1698.001184
-112.911169,101,1698.040975
-102.893124,115,1698.086536
-101.169752,141,1698.140263
-115.377496,130,1698.187905
-121.880548,165,1698.245097
-101.277834,157,1698.296511
-119.516528,135,1698.341942
-114.710059,129,1698.383116
-111.6798,536,1698.547484
-101.312242,158,1698.882912
-102.680762,176,1698.948792
-119.230354,124,1698.997469
-102.613648,167,1699.060778
-102.395117,153,1699.118404
-102.767603,199,1699.188706
-102.333754,160,1699.243504
-102.663649,163,1699.298421
-117.301562,145,1699.345688
-103.356356,239,1699.419276
-101.459484,168,1699.469866
-117.766205,201,1699.530139
-101.217732,178,1699.8727
-103.567016,140,1699.930287
-115.786976,102,1699.971634
-102.62032,128,1700.021283
-102.691346,201,1700.096866
-118.044451,182,1700.16198
-101.915727,155,1700.215847
-101.678162,143,1700.263463
-103.028154,237,1700.338938
-101.070283,138,1700.383484
-115.743799,112,1700.420514
-101.91212,133,1700.461466
-101.914651,132,1700.501799
-102.760071,112,1700.536248
-102.695142,200,1700.893523
-105.332407,304,1701.005515
-102.494889,173,1701.071052
-101.937976,141,1701.123762
-101.784041,110,1701.162941
-102.165487,197,1701.229596
-103.028306,171,1701.2859
-102.344201,119,1701.3237
-102.7541,147,1701.37001
-106.624173,369,1701.479982
-103.543734,156,1701.810822
-103.266026,216,1701.894228
-115.937643,121,1701.942696
-103.702746,197,1702.016218
-102.310664,141,1702.069856
-102.561478,159,1702.126973
-118.433689,204,1702.196319
-103.590658,237,1702.272185
-116.681914,137,1702.315904
-101.278304,137,1702.359409
-114.77543,102,1702.391672
-107.8541,400,1702.79355
-101.172363,164,1702.854594
-101.80705,192,1702.926406
-102.810884,204,1703.002434
-103.758959,197,1703.075348
-101.568222,152,1703.129724
-104.512379,211,1703.199291
-113.653648,111,1703.237326
-102.438621,199,1703.299135
-103.640336,114,1703.335387
-116.769445,144,1703.379679
-103.395687,175,1703.432392
-103.236896,250,1703.792059
-101.650818,138,1703.843816
-102.122931,158,1703.902927
-101.662627,132,1703.955993
-115.22988,121,1704.00576
-118.023921,185,1704.075489
-101.861961,159,1704.131304
-101.112667,162,1704.185325
-103.838244,104,1704.220527
-113.370819,123,1704.260745
-101.551974,141,1704.305483
-116.602433,154,1704.353226
-103.095851,119,1704.389517
-101.595953,146,1704.433536
-101.378733,139,1704.757601
-102.972296,164,1704.817692
-101.141543,148,1704.873004
-105.508138,283,1704.984855
-102.926111,163,1705.052553
-102.757296,191,1705.132333
-101.067973,139,1705.196519
-102.749632,134,1705.247135
-101.715667,157,1705.304849
-104.386628,194,1705.377059
-102.584208,179,1705.43834
-102.453153,174,1705.506306
-102.840847,163,1705.865383
-101.440646,167,1705.927991
-101.728495,219,1706.013407
-102.762347,121,1706.062801
-106.298374,360,1706.195352
-102.829795,219,1706.269099
-102.208226,188,1706.330264
-101.307258,155,1706.379021
-117.597233,161,1706.429645
-104.52358,283,1706.514432
-101.748952,176,1706.854593
-101.254216,180,1706.921656
-101.12638,144,1706.975669
-102.894315,114,1707.018865
-102.952743,179,1707.087597
-100.541362,175,1707.150738
-103.620465,187,1707.215432
-102.860221,183,1707.274926
-101.937716,131,1707.318488
-103.676771,232,1707.391481
-101.042853,178,1707.446886
-100.933199,136,1707.488495
-101.149029,161,1707.822843
-114.283232,103,1707.864255
-101.427287,142,1707.917526
-116.175221,753,1708.189665
-102.547537,174,1708.246392
-102.010875,143,1708.292991
-102.890671,218,1708.360911
-101.798462,101,1708.39306
-113.266798,589,1708.865491
-103.482913,222,1708.948078
-116.801134,188,1709.020526
-101.966496,182,1709.088749
-119.031671,245,1709.173015
-116.749846,126,1709.215961
-103.230162,184,1709.275619
-103.67335,269,1709.35852
-103.180924,214,1709.422124
-115.685086,102,1709.453774
-121.240925,150,1709.80363
-114.943357,120,1709.851132
-107.419052,411,1710.005461
-102.881701,238,1710.094264
-122.352791,145,1710.147002
-101.679246,169,1710.203718
-101.60729,126,1710.245685
-101.827696,144,1710.291644
-100.253684,140,1710.335755
-110.768083,548,1710.78212
-102.122911,234,1710.868343
-101.669902,146,1710.923084
-101.929814,195,1710.9961
-103.595934,208,1711.072429
-105.12766,293,1711.171822
-103.537153,174,1711.228881
-102.395437,102,1711.262025
-100.174108,135,1711.304757
-118.747138,227,1711.373909
-101.215406,135,1711.414724
-102.716044,161,1711.463015
-102.546421,190,1711.815883
-103.834563,201,1711.890735
-102.627457,174,1711.955613
-102.878897,122,1712.002135
-110.001692,551,1712.194042
-117.537476,817,1712.43979
-115.859725,137,1712.772939
-103.0112,193,1712.84452
-117.912835,176,1712.910857
-101.236494,139,1712.963443
-102.2439,158,1713.0215
-104.781656,229,1713.099984
-104.087795,272,1713.187568
-101.212573,194,1713.24727
-102.465841,159,1713.296808
-103.208715,101,1713.327532
-106.329928,337,1713.710141
-103.454818,154,1713.766806
-100.434464,161,1713.826853
-103.309021,221,1713.909107
-101.314799,131,1713.958896
-103.882275,192,1714.026525
-102.099083,161,1714.082075
-103.075554,121,1714.122199
-101.914696,181,1714.180048
-103.288339,192,1714.239517
-103.449519,155,1714.286589
-103.547981,199,1714.345433
-105.365359,191,1714.68682
-101.749776,161,1714.745292
-116.638479,172,1714.815613
-101.62162,178,1714.881343
-101.279587,128,1714.929608
-115.033554,173,1714.991294
-114.224745,113,1715.031939
-102.039894,217,1715.103165
-103.493186,183,1715.161136
-102.189107,177,1715.216261
-103.389558,173,1715.268633
-104.889555,198,1715.327398
-101.42639,143,1715.659295
-115.431754,140,1715.712855
-103.299759,173,1715.778394
-102.299409,149,1715.834729
-120.212756,146,1715.891571
-101.466518,161,1715.951457
-101.954202,174,1716.012319
-100.779415,148,1716.062335
-101.053048,155,1716.113599
-101.418221,157,1716.162592
-115.764951,123,1716.202259
-102.02356,189,1716.259728
-102.321306,202,1716.320533
-115.096772,148,1716.649291
-102.514628,169,1716.710739
-101.680358,127,1716.758406
-118.29942,230,1716.844425
-101.905296,145,1716.899141
-101.822803,131,1716.947445
-101.908505,110,1716.986868
-103.227622,135,1717.032794
-101.656174,111,1717.069843
-102.576065,158,1717.121656
-103.429445,196,1717.182431
-101.316658,153,1717.229433
-102.509614,112,1717.263864
-101.171535,158,1717.311719
-102.322205,135,1717.635865
-115.365426,131,1717.685557
-101.46122,130,1717.735028
-101.561244,158,1717.794139
-101.03881,154,1717.851822
-102.367076,108,1717.892747
-102.651238,204,1717.963807
-101.958659,169,1718.020423
-103.007252,241,1718.100303
-101.212043,176,1718.155025
-101.204975,150,1718.200957
-101.541835,179,1718.254587
-101.595426,103,1718.285764
-101.102666,163,1718.620063
-102.061544,193,1718.691356
-101.825371,171,1718.754802
-102.54165,105,1718.795482
-100.719302,133,1718.845598
-101.662874,174,1718.908399
-102.255805,131,1718.954674
-103.854372,199,1719.020334
-102.544142,174,1719.076761
-102.238523,157,1719.126588
-101.740716,164,1719.177538
-101.802209,139,1719.221262
-101.867641,158,1719.26978
-101.297111,177,1719.615439
-101.434342,155,1719.674006
-100.619188,178,1719.741046
-102.458965,173,1719.805714
-102.381575,232,1719.889485
-101.242638,169,1719.948943
-101.876037,176,1720.006484
-121.849715,164,1720.060917
-102.374511,152,1720.108887
-101.380739,164,1720.159742
-102.196334,178,1720.21283
-103.431049,208,1720.566534
-101.762537,155,1720.625565
-102.486607,200,1720.701027
-102.674096,195,1720.773775
-101.435517,122,1720.819739
-114.647186,114,1720.863211
-102.736521,151,1720.91589
-119.726897,159,1720.969028
-100.534117,159,1721.021242
-101.148981,150,1721.067923
-102.177548,127,1721.108469
-100.380544,163,1721.158278
-102.153216,134,1721.198763
-102.385093,190,1721.254864
-101.664666,130,1721.583836
-117.257039,150,1721.642158
-101.178304,184,1721.71116
-101.814798,132,1721.763554
-101.568671,111,1721.806075
-102.45585,181,1721.871826
-102.090921,173,1721.932025
-102.323202,196,1721.996144
-116.99101,177,1722.052562
-102.217065,233,1722.124696
-102.750969,233,1722.194492
-120.728453,136,1722.236025
-102.379166,196,1722.588536
-101.306368,171,1722.651769
-120.059302,179,1722.72037
-114.91537,132,1722.771559
-123.507278,246,1722.859917
-117.52424,177,1722.920955
-109.273507,474,1723.07549
-102.548376,124,1723.113537
-101.244667,164,1723.162644
-101.412441,95,1723.192015
-105.008697,227,1723.547425
-103.07723,110,1723.589748
-102.186845,169,1723.652815
-118.20433,156,1723.713664
-102.921202,178,1723.781341
-103.190534,102,1723.818393
-103.026776,184,1723.881813
-115.2467,123,1723.924204
-103.719933,157,1723.975202
-104.101567,159,1724.025255
-102.589345,146,1724.07083
-116.89758,144,1724.115324
-107.06582,323,1724.496275
-102.227231,182,1724.565645
-116.708867,141,1724.61951
-102.377324,121,1724.665052
-117.838411,137,1724.717414
-105.519492,297,1724.82445
-100.834895,161,1724.879848
-104.036049,192,1724.942642
-101.33925,169,1724.996753
-101.548687,202,1725.059919
-113.736451,113,1725.096203
-102.649527,152,1725.142039
-111.47642,99,1725.172703
-113.82207,109,1725.495449
-101.930888,175,1725.560895
-103.271545,184,1725.629272
-101.533778,140,1725.685575
-100.550413,178,1725.757567
-115.06712,130,1725.809489
-118.685679,120,1725.856793
-118.612088,207,1725.930826
-102.889261,173,1725.990308
-104.07346,170,1726.046941
-104.410571,232,1726.12095
-118.55227,140,1726.166783
-102.178677,160,1726.216272
-103.151712,174,1726.570012
-103.638088,115,1726.61371
-114.986465,111,1726.656888
-103.071832,140,1726.711628
-118.214231,235,1726.799846
-107.521074,332,1726.915523
-102.283758,195,1726.979411
-102.49017,107,1727.013425
-106.036025,281,1727.099669
-121.043415,174,1727.152656
-101.728794,131,1727.192513
-103.484167,164,1727.531264
-103.865691,204,1727.607127
-101.894175,195,1727.679332
-101.158265,137,1727.732649
-102.329979,159,1727.792496
-104.399287,172,1727.853133
-102.125796,132,1727.897198
-103.160998,142,1727.944303
-103.483152,98,1727.976381
-103.360124,175,1728.03086
-103.343322,173,1728.084818
-101.773982,164,1728.134409
-101.70816,173,1728.187038
-102.179945,137,1728.517316
-100.485176,166,1728.57961
-114.046797,122,1728.627473
-102.166042,114,1728.672562
-102.110462,207,1728.750883
-100.178482,155,1728.807102
-100.666226,150,1728.859444
-102.166063,119,1728.898795
-101.089521,176,1728.955832
-102.211658,166,1729.007732
-114.360425,106,1729.042386
-100.161615,141,1729.085356
-103.163551,124,1729.122545
-105.372247,163,1729.171346
-100.803507,144,1729.50471
-101.793098,175,1729.57083
-115.349324,116,1729.615821
-101.355304,128,1729.665095
-101.817172,121,1729.711632
-101.68384,143,1729.765328
-101.659902,206,1729.83722
-101.495071,126,1729.879456
-100.549655,140,1729.925973
-101.272827,128,1729.967984
-101.885082,222,1730.037512
-102.275076,164,1730.086842
-100.681373,162,1730.136041
-101.193462,195,1730.48585
-102.094339,156,1730.545183
-102.84631,180,1730.612237
-102.073434,195,1730.685944
-117.007427,166,1730.748196
-102.374739,130,1730.794436
-102.118049,177,1730.854294
-118.524369,231,1730.929131
-100.877714,190,1730.988712
-102.575746,130,1731.02938
-100.926831,157,1731.076533
-116.296072,140,1731.119413
-100.894712,164,1731.478
-101.239193,139,1731.531655
-100.98541,137,1731.585598
-103.362634,241,1731.678277
-100.970726,184,1731.746958
-103.257495,124,1731.791157
-101.595156,151,1731.843077
-101.821093,159,1731.896015
-102.085466,175,1731.952408
-102.39609,199,1732.02218
-100.309341,94,1732.055477
-101.588142,206,1732.117388
-101.481371,153,1732.161798
-100.803199,137,1732.491999
-102.141696,136,1732.548282
-101.524665,120,1732.596976
-100.709393,119,1732.64347
-102.357407,116,1732.689067
-100.890179,127,1732.736802
-101.516387,167,1732.79545
-100.771326,156,1732.849559
-100.653337,140,1732.896195
-101.334955,200,1732.959287
-102.006719,144,1733.004992
-101.817439,148,1733.050273
-114.417098,881,1733.626402
-115.502619,140,1733.680012
-99.83819,151,1733.736285
-99.944928,159,1733.792712
-101.434246,143,1733.841457
-102.957575,151,1733.891614
-102.004931,149,1733.939196
-102.744822,208,1734.003669
-100.709732,203,1734.065655
-115.382796,142,1734.110727
-101.147596,168,1734.460295
-114.257762,134,1734.511879
-114.269323,125,1734.559732
-101.039166,144,1734.614919
-113.944264,142,1734.67052
-99.80126,137,1734.722484
-102.405413,161,1734.778638
-101.732416,180,1734.838923
-101.466277,105,1734.874047
-102.892887,130,1734.915626
-101.064991,132,1734.95719
-101.286646,199,1735.017654
-101.100033,192,1735.075884
-101.042564,130,1735.115475
-100.685233,149,1735.450339
-101.328796,153,1735.509884
-113.067047,105,1735.551926
-102.537808,127,1735.600225
-101.999446,121,1735.646169
-101.207886,191,1735.717409
-113.47671,117,1735.760138
-102.338633,200,1735.827555
-113.927446,125,1735.870603
-101.108235,165,1735.922247
-100.904074,154,1735.970457
-100.60448,150,1736.016015
-101.645625,183,1736.071499
-101.078763,157,1736.413222
-115.976721,170,1736.477509
-101.039019,146,1736.531941
-100.758331,176,1736.60398
-104.390021,145,1736.660248
-100.792229,175,1736.7244
-102.58285,217,1736.799155
-101.347143,138,1736.846544
-101.581818,107,1736.883237
-116.06521,113,1736.92289
-100.859795,155,1736.972835
-119.455157,169,1737.026541
-100.577615,153,1737.074742
-103.883957,193,1737.43512
-101.519762,158,1737.494601
-103.263482,190,1737.565971
-101.309737,127,1737.617291
-102.206645,120,1737.665195
-100.731388,120,1737.710555
-103.521456,261,1737.806376
-101.839761,155,1737.904358
-101.140955,145,1737.956628
-102.261997,130,1738.004035
-101.37146,129,1738.048245
-102.237498,169,1738.104003
-101.327567,136,1738.14914
-101.430536,134,1738.191655
-101.910747,172,1738.550988
-104.338068,174,1738.617418
-104.448259,153,1738.680676
-117.328449,134,1738.736263
-114.843654,148,1738.792528
-107.039461,81,1738.823354
-103.495632,128,1738.868654
-102.442315,158,1738.922287
-101.601275,183,1738.982686
-102.1833,158,1739.032987
-118.109406,186,1739.091259
-104.368362,134,1739.132785
-103.829594,142,1739.175331
-103.673007,169,1739.526359
-104.111518,166,1739.589955
-102.221687,139,1739.64148
-102.93569,191,1739.717255
-117.632959,162,1739.782297
-101.556071,185,1739.849561
-101.621011,143,1739.899316
-116.690041,142,1739.950477
-102.642473,173,1740.008279
-101.30518,141,1740.055558
-101.549474,174,1740.109539
-101.769003,158,1740.15921
-102.979024,214,1740.224582
-121.48056,186,1740.598404
-103.642037,97,1740.636795
-118.347669,142,1740.695
-114.160807,126,1740.748022
-117.845432,299,1740.858446
-101.779971,160,1740.914052
-118.984604,144,1740.964905
-114.030373,112,1741.003271
-102.661576,180,1741.06208
-101.003026,164,1741.113722
-114.892596,127,1741.154548
-101.814466,175,1741.206781
-103.199968,197,1741.603037
-102.697843,184,1741.675607
-101.74831,144,1741.736194
-114.496476,164,1741.805917
-102.853547,150,1741.868494
-102.610575,114,1741.91322
-102.49963,157,1741.972895
-102.436104,178,1742.03677
-102.26142,185,1742.100804
-102.840098,143,1742.147943
-101.031806,146,1742.196495
-102.138243,170,1742.250691
-102.918111,217,1742.317686
-100.908266,162,1742.663515
-101.740171,106,1742.704821
-103.04899,184,1742.776016
-103.299617,211,1742.861189
-122.207233,203,1742.938533
-115.213849,145,1742.99323
-102.697416,154,1743.0476
-103.330152,244,1743.130803
-115.92165,151,1743.181544
-118.432319,133,1743.224246
-102.449256,156,1743.273256
-119.187481,169,1743.326617
-101.482359,205,1743.704438
-102.655526,122,1743.752075
-102.930627,119,1743.798757
-102.637239,134,1743.853831
-101.802986,143,1743.911197
-117.842965,133,1743.96267
-117.430104,173,1744.025887
-103.06212,160,1744.082943
-114.799114,122,1744.125347
-100.000205,133,1744.170529
-101.072472,182,1744.232075
-103.623848,191,1744.292238
-102.361859,157,1744.341901
-118.813947,189,1744.696574
-101.081037,161,1744.757381
-103.20021,128,1744.805991
-100.744474,137,1744.861461
-103.586949,96,1744.901295
-101.502869,199,1744.976945
-116.195206,147,1745.032183
-102.558072,130,1745.078482
-103.967278,157,1745.132038
-102.438071,147,1745.180925
-101.817663,139,1745.227258
-103.12403,216,1745.294026
-99.613361,108,1745.328413
-116.038058,137,1745.370657
-100.745682,153,1745.722338
-100.95586,153,1745.780342
-101.9106,184,1745.852098
-102.001892,157,1745.915906
-102.818656,156,1745.977674
-101.767972,145,1746.039759
-102.315881,153,1746.095588
-101.514173,198,1746.164713
-103.285694,201,1746.232164
-102.503559,149,1746.280914
-101.280809,123,1746.320995
-118.433599,141,1746.366409
-103.216749,139,1746.409458
-102.521872,152,1746.761369
-101.429183,213,1746.842157
-100.856625,167,1746.908302
-102.617427,146,1746.968279
-101.143695,166,1747.031807
-101.254367,172,1747.094467
-118.628976,159,1747.151162
-102.376642,139,1747.199769
-104.479149,342,1747.309638
-101.433231,129,1747.350301
-101.129152,158,1747.400475
-119.486699,161,1747.449917
-101.611811,134,1747.786362
-100.804671,157,1747.847418
-101.922075,123,1747.89518
-100.971814,126,1747.947465
-103.035339,154,1748.009545
-102.313774,189,1748.080513
-101.750699,165,1748.13768
-100.569578,164,1748.193617
-100.925714,169,1748.248709
-103.095201,123,1748.289404
-99.476598,125,1748.329005
-126.78883,383,1748.447197
-100.578231,185,1748.810071
-101.199372,183,1748.879145
-101.07273,168,1748.94574
-101.179663,117,1748.994526
-100.587552,178,1749.062988
-100.152784,161,1749.121735
-102.198906,143,1749.172123
-100.399441,164,1749.230528
-100.496264,146,1749.27927
-117.744756,193,1749.345552
-102.613804,160,1749.395946
-119.83332,241,1749.471867
-100.536206,157,1749.830565
-100.544273,173,1749.8988
-102.476644,182,1749.972399
-102.610902,200,1750.053051
-102.25401,131,1750.103268
-100.317421,170,1750.166341
-101.393362,182,1750.229946
-101.688769,186,1750.291261
-100.871745,173,1750.348472
-113.940126,116,1750.386023
-103.010893,153,1750.43379
-102.707094,210,1750.498375
-101.477867,159,1750.841748
-101.525215,153,1750.900919
-102.45855,161,1750.964702
-102.08992,205,1751.04827
-26.560531,1600,1751.871461
-127.064602,308,1751.991663
-100.741,172,1752.064823
-102.559751,197,1752.138434
-119.661139,194,1752.207537
-98.726805,126,1752.251962
-101.928278,215,1752.322298
-102.104492,177,1752.379217
-101.918655,150,1752.426113
-102.110991,151,1752.473336
-101.971758,139,1752.516714
-102.678776,128,1752.556189
-101.452915,176,1752.928413
-101.963703,131,1752.979531
-101.393368,145,1753.039994
-97.45536,141,1753.097888
-28.637996,1600,1753.928604
-102.883967,127,1753.976887
-28.706941,1600,1754.531199
-102.553102,160,1754.579529
-104.308516,126,1754.914358
-18.985871,1600,1755.499376
-101.802896,214,1755.563116
-95.977206,150,1755.898897
-100.87693,123,1755.945803
-101.897185,111,1755.988627
-100.689666,118,1756.034734
-100.159615,115,1756.082319
-101.880124,129,1756.134386
-93.762865,405,1756.284796
-101.43927,133,1756.330518
-100.196153,147,1756.379515
-99.880523,160,1756.431702
-101.361105,118,1756.468945
-100.801548,161,1756.519026
-101.752052,132,1756.5588
-104.25234,396,1756.978344
-96.402286,159,1757.039095
-19.741654,1600,1757.592371
-99.21724,167,1757.963889
-102.282493,131,1758.015414
-100.172723,145,1758.077837
-100.979478,161,1758.143872
-101.674089,180,1758.211883
-91.90302,198,1758.283617
-99.433343,129,1758.329434
-97.584004,138,1758.375953
-99.561258,184,1758.437383
-102.375465,241,1758.512629
-32.269696,1600,1759.358925
-101.983792,162,1759.412476
-88.825727,241,1759.488968
-101.864585,152,1759.537263
-119.147023,167,1759.589322
-17.547558,1600,1760.446921
-92.788225,196,1760.509825
-100.722811,172,1760.562175
-31.237153,1600,1761.403086
-27.36143,1600,1762.231513
-18.752698,1600,1763.057779
-16.501466,1600,1763.894862
-95.34843,262,1763.996392
-100.857287,377,1764.141504
-98.366139,102,1764.181574
-97.50208,199,1764.252452
-90.160865,278,1764.347868
-29.417868,1600,1765.184556
-91.635319,289,1765.287063
-99.948898,159,1765.340551
-90.753778,262,1765.425057
-94.143485,138,1765.469134
-95.572005,146,1765.513937
-95.813727,158,1765.561955
-34.326212,1600,1766.399659
-102.077646,125,1766.439481
-123.930807,139,1766.483154
-102.14587,201,1766.543419
-28.013671,1600,1767.377474
-34.573625,1600,1768.205262
-93.859842,261,1768.291927
-99.295263,134,1768.334087
-35.937881,1600,1769.158605
-36.904996,1600,1770.005646
-25.840598,1600,1770.850464
-36.310037,1600,1771.405908
-94.830627,185,1771.464276
-41.609234,1600,1772.322414
-32.895229,1600,1773.188751
-14.292103,1600,1774.075946
-17.385528,1600,1774.922099
-20.638862,1600,1775.494064
-13.532057,1600,1776.372976
-28.239645,1600,1777.204409
-97.721713,149,1777.258123
-13.304206,1600,1778.099838
-15.005855,1600,1778.960288
-17.914335,1600,1779.5374
-14.720159,1600,1780.401189
-13.169119,1600,1781.256461
-13.321539,1600,1782.102766
-25.50911,1600,1782.650547
-89.88324,257,1783.038867
-13.854776,1600,1783.616826
-12.351177,1600,1784.485361
-11.210228,1600,1785.33538
-13.774191,1600,1786.169589
-33.447019,1600,1786.698392
-14.119234,1600,1787.594391
-15.786224,1600,1788.46205
-15.32176,1600,1789.316805
-16.499779,1600,1790.203632
-94.944626,158,1790.267664
-99.792825,151,1790.329642
-99.692654,131,1790.381232
-15.859781,1600,1791.225104
-15.23044,1600,1791.821987
-21.270763,1600,1792.675517
-40.210183,1600,1793.502668
-98.746942,112,1793.5433
-89.39284,166,1793.599679
-12.618371,1600,1794.466334
-23.791681,1600,1795.318845
-11.325133,1600,1795.89302
-39.178591,1600,1796.72997
-25.744219,1600,1797.575704
-50.261199,1600,1798.400713
-39.084021,1600,1799.220822
-14.637481,1600,1799.821846
-18.972556,1600,1800.687555
-13.462348,1600,1801.550228
-14.353705,1600,1802.377876
-30.029921,1600,1802.93642
-30.151403,1600,1803.784156
-11.082591,1600,1804.639436
-16.962097,1600,1805.471884
-20.853379,1600,1806.355917
-51.144586,1600,1806.912017
-7.370333,1600,1807.781806
-33.093602,1600,1808.608606
-23.705426,1600,1809.417579
-28.126678,1600,1809.966642
-24.819432,1600,1810.807452
-99.384483,84,1810.83555
-25.023009,1600,1811.684706
-100.26521,72,1811.710163
-98.578474,117,1811.749028
-96.659496,116,1811.786389
-103.060559,540,1811.950381
-96.649373,103,1812.268164
-12.410881,1600,1812.851218
-9.887788,1600,1813.714531
-30.091077,1600,1814.592122
-93.113732,362,1814.719375
-14.644528,1600,1815.569093
-9.032671,1600,1816.415581
-11.829111,1600,1816.999918
-122.945233,126,1817.038389
-10.0414,1600,1817.911346
-28.502829,1600,1818.769232
-25.089201,1600,1819.603403
-16.747931,1600,1820.448074
-11.361051,1600,1821.028598
-25.850415,1600,1821.872752
-9.929486,1600,1822.779798
-10.966372,1600,1823.622297
-14.763575,1600,1824.177935
-12.237583,1600,1825.050558
-7.89225,1600,1825.923634
-11.505825,1600,1826.772842
-96.768869,165,1826.834008
-25.608358,1600,1827.650842
-119.41713,185,1827.7243
-17.043609,1600,1828.557461
-17.454098,1600,1829.135283
-10.401748,1600,1829.999985
-24.564829,1600,1830.834692
-7.948846,1600,1831.658273
-14.847418,1600,1832.207474
-1.382359,1600,1833.049271
-17.477031,1600,1833.903123
-24.220267,1600,1834.724498
-96.066356,146,1834.777701
-24.401789,1600,1835.590428
-18.113322,1600,1836.139929
-26.860124,1600,1836.980017
-94.473704,221,1837.047662
-12.935068,1600,1837.953938
-13.718173,1600,1838.824746
-15.577873,1600,1839.660887
-9.806553,1600,1840.228755
-96.519455,123,1840.551295
-111.754322,968,1840.921621
-7.753712,1600,1841.787028
-10.105328,1600,1842.615934
-25.147785,1600,1843.163574
-91.144774,277,1843.252649
-101.970102,189,1843.600886
-89.935732,295,1843.716376
-27.153906,1600,1844.255214
-16.782101,1600,1845.12278
-97.079693,161,1845.172314
-88.835253,254,1845.250088
-23.871266,1600,1846.106952
-13.673041,1600,1846.966311
-19.9883,1600,1847.79684
-17.91669,1600,1848.631706
-7.388791,1600,1849.20022
-8.378341,1600,1850.079959
-15.121316,1600,1850.915256
-37.559316,1600,1851.712799
-13.797858,1600,1852.549159
-22.883251,1600,1853.129673
-9.770987,1600,1854.015908
-98.123205,91,1854.047606
-11.865825,1600,1854.908911
-96.554486,154,1854.963128
-97.370944,143,1855.010939
-94.872561,103,1855.045973
-97.200052,105,1855.080105
-95.01653,155,1855.130319
-25.102732,1600,1855.974365
-30.444787,1600,1856.794162
-27.258331,1600,1857.596307
-27.068591,1600,1858.147289
-96.745888,94,1858.176833
-27.720331,1600,1859.021049
-27.062904,1600,1859.858826
-8.125737,1600,1860.697402
-28.282426,1600,1861.498706
-24.217816,1600,1862.048887
-24.907739,1600,1862.874493
-12.743077,1600,1863.719836
-26.530497,1600,1864.531998
-27.383891,1600,1865.064209
-11.241466,1600,1865.945166
-17.432803,1600,1866.819416
-23.33869,1600,1867.630253
-23.180637,1600,1868.446483
-5.750379,1600,1869.03334
-11.763056,1600,1869.928164
-12.603946,1600,1870.808272
-17.875489,1600,1871.652515
-7.439711,1600,1872.225416
-9.433184,1600,1873.099727
-12.289106,1600,1873.978031
-13.187489,1600,1874.839505
-13.840711,1600,1875.710925
-12.923994,1600,1876.302904
-16.348229,1600,1877.180009
-9.4481,1600,1878.051406
-12.983457,1600,1878.901849
-9.950572,1600,1879.460859
-13.784253,1600,1880.349329
-7.696305,1600,1881.236315
-24.369756,1600,1882.062923
-15.355602,1600,1882.89353
-11.081468,1600,1883.479441
-8.524368,1600,1884.36043
-27.71512,1600,1885.195841
-8.603784,1600,1886.091013
-25.786323,1600,1886.92017
-12.19857,1600,1887.50989
-13.444224,1600,1888.397935
-13.876135,1600,1889.278575
-15.221291,1600,1890.132591
-11.924304,1600,1890.714146
-12.045326,1600,1891.60042
-89.66328,256,1891.683246
-9.792852,1600,1892.574007
-14.546914,1600,1893.458497
-14.986061,1600,1894.335663
-22.64555,1600,1894.89388
-13.473398,1600,1895.773125
-8.246968,1600,1896.648089
-90.653128,275,1896.742445
-22.348153,1600,1897.602804
-8.025021,1600,1898.454062
-10.52402,1600,1899.017175
